Timestamp,"MCSS.MB8240
Apparent Power
(kVA)","MCSS.MB8240
Current Avg
(A)","MCSS.MB8240
Power Factor
(%)","MCSS.MB8240
Real Power
(kW)",,,,,
9/4/2020 1:45,"16,502.94",,,"15,589.04",,,,,
9/4/2020 2:00,"16,602.52",,,"15,684.56",,,,,
9/4/2020 2:15,"16,678.35",,,"15,773.96",,,,,
9/4/2020 2:30,"16,557.93",,,"15,649.23",,,,,
9/4/2020 2:45,"16,542.50",,,"15,629.65",,,,,
9/4/2020 3:00,"16,617.57",,,"15,697.94",,,,,
9/4/2020 3:15,"16,563.98",,,"15,634.27",,,,,
9/4/2020 3:30,"16,358.32",,,"15,434.48",,,,,
9/4/2020 3:45,"16,359.27",,,"15,431.42",,,,,
9/4/2020 4:00,"16,489.37",,,"15,550.24",,,,,
9/4/2020 4:15,"16,419.39",,,"15,494.91",,,,,
9/4/2020 4:30,"16,544.31",,,"15,628.92",,,,,
9/4/2020 4:45,"16,471.32",,,"15,549.48",,,,,
9/4/2020 5:00,"16,624.01",,,"15,711.04",,,,,
9/4/2020 5:15,"17,037.18",,,"16,129.31",,,,,
9/4/2020 5:30,"17,225.34",,,"16,332.64",,,,,
9/4/2020 5:45,"17,745.99",,,"16,872.45",,,,,
9/4/2020 6:00,"18,262.08",,,"17,390.66",,,,,
9/4/2020 6:15,"18,552.51",,,"17,678.81",,,,,
9/4/2020 6:30,"18,151.35",,,"17,264.89",,,,,
9/4/2020 6:45,"17,958.71",,,"17,082.45",,,,,
9/4/2020 7:00,"18,146.45",,,"17,266.57",,,,,
9/4/2020 7:15,"17,972.06",,,"17,088.51",,,,,
9/4/2020 7:30,"17,910.16",,,"17,039.52",,,,,
9/4/2020 7:45,"17,931.65",,,"17,059.14",,,,,
9/4/2020 8:00,"18,246.72",,,"17,377.27",,,,,
9/4/2020 8:15,"18,520.73",,,"17,662.02",,,,,
9/4/2020 8:30,"18,720.62",,,"17,896.75",,,,,
9/4/2020 8:45,"18,795.59",,,"17,972.37",,,,,
9/4/2020 9:00,"19,801.58",,,"19,004.73",,,,,
9/4/2020 9:15,"19,634.04",,,"18,824.45",,,,,
9/4/2020 9:30,"19,244.29",,,"18,424.28",,,,,
9/4/2020 9:45,"19,409.72",,,"18,579.78",,,,,
9/4/2020 10:00,"19,819.11",,,"18,974.18",,,,,
9/4/2020 10:15,"19,925.24",,,"19,079.14",,,,,
9/4/2020 10:30,"20,095.68",,,"19,245.64",,,,,
9/4/2020 10:45,"20,148.97",,,"19,309.61",,,,,
9/4/2020 11:00,"20,286.43",,,"19,445.47",,,,,
9/4/2020 11:15,"20,674.59",,,"19,819.22",,,,,
9/4/2020 11:30,"20,441.75",,,"19,592.77",,,,,
9/4/2020 11:45,"20,391.88",,,"19,540.35",,,,,
9/4/2020 12:00,"20,622.29",,,"19,783.85",,,,,
9/4/2020 12:15,"20,537.90",,,"19,664.67",,,,,
9/4/2020 12:30,"20,660.52",,,"19,758.88",,,,,
9/4/2020 12:45,"20,793.24",,,"19,925.36",,,,,
9/4/2020 13:00,"20,824.12",,,"19,941.00",,,,,
9/4/2020 13:15,"20,742.32",,,"19,864.53",,,,,
9/4/2020 13:30,"20,957.27",,,"20,073.69",,,,,
9/4/2020 13:45,"20,625.48",,,"19,741.99",,,,,
9/4/2020 14:00,"20,529.23",,,"19,667.94",,,,,
9/4/2020 14:15,"20,332.03",,,"19,463.73",,,,,
9/4/2020 14:30,"20,017.28",,,"19,127.01",,,,,
9/4/2020 14:45,"22,186.67",,,"21,270.45",,,,,
9/4/2020 15:00,"22,040.75",,,"21,120.21",,,,,
9/4/2020 15:15,"22,021.31",,,"21,097.19",,,,,
9/4/2020 15:30,"21,641.11",,,"20,718.03",,,,,
9/4/2020 15:45,"21,485.75",,,"20,566.59",,,,,
9/4/2020 16:00,"21,424.02",,,"20,504.62",,,,,
9/4/2020 16:15,"21,093.78",,,"20,175.33",,,,,
9/4/2020 16:30,"20,775.89",,,"19,856.16",,,,,
9/4/2020 16:45,"20,776.09",,,"19,870.24",,,,,
9/4/2020 17:00,"20,771.84",,,"19,864.95",,,,,
9/4/2020 17:15,"20,733.10",,,"19,809.96",,,,,
9/4/2020 17:30,"20,833.91",,,"19,901.27",,,,,
9/4/2020 17:45,"20,777.17",,,"19,843.89",,,,,
9/4/2020 18:00,"20,716.86",,,"19,780.82",,,,,
9/4/2020 18:15,"20,935.34",,,"19,986.75",,,,,
9/4/2020 18:30,"20,564.13",,,"19,621.88",,,,,
9/4/2020 18:45,"20,537.66",,,"19,587.75",,,,,
9/4/2020 19:00,"20,555.43",,,"19,582.29",,,,,
9/4/2020 19:15,"20,432.95",,,"19,447.72",,,,,
9/4/2020 19:30,"20,489.46",,,"19,512.23",,,,,
9/4/2020 19:45,"20,412.58",,,"19,439.07",,,,,
9/4/2020 20:00,"20,525.84",,,"19,562.52",,,,,
9/4/2020 20:15,"20,536.52",,,"19,575.30",,,,,
9/4/2020 20:30,"20,219.45",,,"19,276.97",,,,,
9/4/2020 20:45,"20,228.64",,,"19,270.95",,,,,
9/4/2020 21:00,"19,873.80",,,"18,920.98",,,,,
9/4/2020 21:15,"19,927.37",,,"18,960.80",,,,,
9/4/2020 21:30,"19,642.27",,,"18,727.93",,,,,
9/4/2020 21:45,"19,255.84",,,"18,323.85",,,,,
9/4/2020 22:00,"19,064.00",,,"18,137.25",,,,,
9/4/2020 22:15,"18,760.86",,,"17,831.04",,,,,
9/4/2020 22:30,"18,271.70",,,"17,345.91",,,,,
9/4/2020 22:45,"18,110.23",,,"17,201.46",,,,,
9/4/2020 23:00,"17,880.80",,,"16,981.44",,,,,
9/4/2020 23:15,"17,973.18",,,"17,065.39",,,,,
9/4/2020 23:30,"17,913.05",,,"16,997.55",,,,,
9/4/2020 23:45,"17,882.28",,,"16,976.62",,,,,
9/5/2020 0:00,"17,927.90",,,"17,016.50",,,,,
9/5/2020 0:15,"17,520.48",,,"16,614.70",,,,,
9/5/2020 0:30,"17,578.90",,,"16,679.65",,,,,
9/5/2020 0:45,"17,497.10",,,"16,586.11",,,,,
9/5/2020 1:00,"17,645.49",,,"16,720.69",,,,,
9/5/2020 1:15,"17,407.93",,,"16,507.25",,,,,
9/5/2020 1:30,"17,381.89",,,"16,475.29",,,,,
9/5/2020 1:45,"17,423.25",,,"16,509.79",,,,,
9/5/2020 2:00,"17,357.77",,,"16,421.53",,,,,
9/5/2020 2:15,"17,244.33",,,"16,356.39",,,,,
9/5/2020 2:30,"17,367.95",,,"16,471.73",,,,,
9/5/2020 2:45,"17,264.95",,,"16,365.59",,,,,
9/5/2020 3:00,"17,190.00",,,"16,292.41",,,,,
9/5/2020 3:15,"16,799.87",,,"15,892.94",,,,,
9/5/2020 3:30,"16,726.48",,,"15,816.93",,,,,
9/5/2020 3:45,"16,668.55",,,"15,754.01",,,,,
9/5/2020 4:00,"15,723.20",,,"14,970.03",,,,,
9/5/2020 4:15,"16,146.24",,,"15,402.79",,,,,
9/5/2020 4:30,"16,399.24",,,"15,652.03",,,,,
9/5/2020 4:45,"16,316.81",,,"15,574.28",,,,,
9/5/2020 5:00,"16,148.51",,,"15,402.63",,,,,
9/5/2020 5:15,"16,426.45",,,"15,666.22",,,,,
9/5/2020 5:30,"16,509.00",,,"15,752.30",,,,,
9/5/2020 5:45,"16,687.56",,,"15,934.49",,,,,
9/5/2020 6:00,"16,736.05",,,"15,986.80",,,,,
9/5/2020 6:15,"17,106.47",,,"16,348.19",,,,,
9/5/2020 6:30,"17,179.58",,,"16,425.20",,,,,
9/5/2020 6:45,"17,576.68",,,"16,811.34",,,,,
9/5/2020 7:00,"17,346.87",,,"16,581.23",,,,,
9/5/2020 7:15,"17,610.08",,,"16,836.54",,,,,
9/5/2020 7:30,"17,547.19",,,"16,769.00",,,,,
9/5/2020 7:45,"17,592.79",,,"16,803.87",,,,,
9/5/2020 8:00,"17,130.09",,,"16,348.83",,,,,
9/5/2020 8:15,"17,331.56",,,"16,571.07",,,,,
9/5/2020 8:30,"17,310.62",,,"16,549.39",,,,,
9/5/2020 8:45,"17,392.80",,,"16,617.32",,,,,
9/5/2020 9:00,"17,140.20",,,"16,377.01",,,,,
9/5/2020 9:15,"17,451.82",,,"16,708.45",,,,,
9/5/2020 9:30,"17,224.35",,,"16,478.44",,,,,
9/5/2020 9:45,"16,860.85",,,"16,130.88",,,,,
9/5/2020 10:00,"16,918.85",,,"16,187.04",,,,,
9/5/2020 10:15,"16,819.20",,,"16,034.86",,,,,
9/5/2020 10:30,"17,065.87",,,"16,293.20",,,,,
9/5/2020 10:45,"17,318.97",,,"16,543.60",,,,,
9/5/2020 11:00,"17,310.47",,,"16,534.63",,,,,
9/5/2020 11:15,"17,383.56",,,"16,630.47",,,,,
9/5/2020 11:30,"17,328.38",,,"16,561.06",,,,,
9/5/2020 11:45,"17,205.54",,,"16,448.88",,,,,
9/5/2020 12:00,"17,368.72",,,"16,610.35",,,,,
9/5/2020 12:15,"17,316.56",,,"16,558.40",,,,,
9/5/2020 12:30,"17,352.99",,,"16,586.40",,,,,
9/5/2020 12:45,"17,659.30",,,"16,899.49",,,,,
9/5/2020 13:00,"17,512.67",,,"16,762.06",,,,,
9/5/2020 13:15,"17,714.55",,,"16,966.77",,,,,
9/5/2020 13:30,"17,338.97",,,"16,586.53",,,,,
9/5/2020 13:45,"17,364.03",,,"16,588.23",,,,,
9/5/2020 14:00,"17,416.76",,,"16,617.48",,,,,
9/5/2020 14:15,"17,523.07",,,"16,716.28",,,,,
9/5/2020 14:30,"17,369.59",,,"16,580.04",,,,,
9/5/2020 14:45,"17,608.73",,,"16,812.54",,,,,
9/5/2020 15:00,"17,511.92",,,"16,705.39",,,,,
9/5/2020 15:15,"17,409.36",,,"16,614.84",,,,,
9/5/2020 15:30,"17,480.08",,,"16,672.34",,,,,
9/5/2020 15:45,"17,391.72",,,"16,576.50",,,,,
9/5/2020 16:00,"17,412.65",,,"16,609.43",,,,,
9/5/2020 16:15,"17,500.96",,,"16,695.17",,,,,
9/5/2020 16:30,"17,415.94",,,"16,606.86",,,,,
9/5/2020 16:45,"17,324.46",,,"16,526.22",,,,,
9/5/2020 17:00,"17,452.73",,,"16,657.32",,,,,
9/5/2020 17:15,"17,552.11",,,"16,751.74",,,,,
9/5/2020 17:30,"17,455.32",,,"16,656.14",,,,,
9/5/2020 17:45,"17,476.23",,,"16,663.14",,,,,
9/5/2020 18:00,"17,141.75",,,"16,334.37",,,,,
9/5/2020 18:15,"17,176.71",,,"16,373.51",,,,,
9/5/2020 18:30,"17,035.10",,,"16,216.21",,,,,
9/5/2020 18:45,"16,856.36",,,"16,040.88",,,,,
9/5/2020 19:00,"16,810.87",,,"15,984.59",,,,,
9/5/2020 19:15,"16,877.94",,,"16,024.75",,,,,
9/5/2020 19:30,"16,694.52",,,"15,859.98",,,,,
9/5/2020 19:45,"16,476.01",,,"15,661.15",,,,,
9/5/2020 20:00,"16,600.23",,,"15,793.72",,,,,
9/5/2020 20:15,"16,515.67",,,"15,721.80",,,,,
9/5/2020 20:30,"16,377.74",,,"15,572.45",,,,,
9/5/2020 20:45,"16,468.31",,,"15,643.09",,,,,
9/5/2020 21:00,"16,429.48",,,"15,617.64",,,,,
9/5/2020 21:15,"16,040.16",,,"15,251.28",,,,,
9/5/2020 21:30,"15,985.07",,,"15,189.75",,,,,
9/5/2020 21:45,"15,828.00",,,"15,036.54",,,,,
9/5/2020 22:00,"15,827.30",,,"15,030.17",,,,,
9/5/2020 22:15,"15,502.83",,,"14,714.74",,,,,
9/5/2020 22:30,"15,654.35",,,"14,860.08",,,,,
9/5/2020 22:45,"15,353.90",,,"14,596.03",,,,,
9/5/2020 23:00,"14,827.83",,,"14,102.63",,,,,
9/5/2020 23:15,"14,768.12",,,"14,054.76",,,,,
9/5/2020 23:30,"14,739.31",,,"14,008.99",,,,,
9/5/2020 23:45,"14,739.92",,,"14,005.10",,,,,
9/6/2020 0:00,"14,739.07",,,"14,001.63",,,,,
9/6/2020 0:15,"14,706.07",,,"13,962.68",,,,,
9/6/2020 0:30,"14,627.21",,,"13,893.70",,,,,
9/6/2020 0:45,"14,463.58",,,"13,774.81",,,,,
9/6/2020 1:00,"14,382.70",,,"13,699.80",,,,,
9/6/2020 1:15,"14,380.28",,,"13,686.77",,,,,
9/6/2020 1:30,"14,408.81",,,"13,722.13",,,,,
9/6/2020 1:45,"13,820.02",,,"13,182.36",,,,,
9/6/2020 2:00,"14,145.30",,,"13,485.83",,,,,
9/6/2020 2:15,"14,113.83",,,"13,459.09",,,,,
9/6/2020 2:30,"13,178.00",,,"12,621.48",,,,,
9/6/2020 2:45,"13,260.38",,,"12,701.58",,,,,
9/6/2020 3:00,"13,265.39",,,"12,712.91",,,,,
9/6/2020 3:15,"13,419.03",,,"12,864.50",,,,,
9/6/2020 3:30,"13,590.43",,,"13,023.89",,,,,
9/6/2020 3:45,"13,554.71",,,"13,003.37",,,,,
9/6/2020 4:00,"13,598.10",,,"13,066.70",,,,,
9/6/2020 4:15,"13,782.37",,,"13,231.84",,,,,
9/6/2020 4:30,"13,777.04",,,"13,236.97",,,,,
9/6/2020 4:45,"13,672.58",,,"13,140.46",,,,,
9/6/2020 5:00,"13,678.34",,,"13,136.72",,,,,
9/6/2020 5:15,"13,905.33",,,"13,355.75",,,,,
9/6/2020 5:30,"13,858.63",,,"13,302.39",,,,,
9/6/2020 5:45,"13,851.29",,,"13,295.57",,,,,
9/6/2020 6:00,"13,803.69",,,"13,254.92",,,,,
9/6/2020 6:15,"13,963.38",,,"13,413.22",,,,,
9/6/2020 6:30,"14,013.27",,,"13,453.71",,,,,
9/6/2020 6:45,"14,099.73",,,"13,541.88",,,,,
9/6/2020 7:00,"14,028.60",,,"13,468.10",,,,,
9/6/2020 7:15,"13,874.79",,,"13,300.40",,,,,
9/6/2020 7:30,"13,937.47",,,"13,365.21",,,,,
9/6/2020 7:45,"13,974.76",,,"13,403.65",,,,,
9/6/2020 8:00,"13,883.11",,,"13,317.22",,,,,
9/6/2020 8:15,"14,074.27",,,"13,513.10",,,,,
9/6/2020 8:30,"14,007.20",,,"13,446.32",,,,,
9/6/2020 8:45,"14,158.90",,,"13,603.34",,,,,
9/6/2020 9:00,"14,242.88",,,"13,699.05",,,,,
9/6/2020 9:15,"14,273.07",,,"13,726.08",,,,,
9/6/2020 9:30,"14,463.58",,,"13,928.02",,,,,
9/6/2020 9:45,"14,755.73",,,"14,215.91",,,,,
9/6/2020 10:00,"14,751.66",,,"14,206.57",,,,,
9/6/2020 10:15,"14,715.72",,,"14,187.67",,,,,
9/6/2020 10:30,"14,855.52",,,"14,326.78",,,,,
9/6/2020 10:45,"15,189.23",,,"14,651.99",,,,,
9/6/2020 11:00,"15,386.65",,,"14,819.70",,,,,
9/6/2020 11:15,"15,453.77",,,"14,883.02",,,,,
9/6/2020 11:30,"15,458.70",,,"14,888.62",,,,,
9/6/2020 11:45,"15,430.96",,,"14,854.18",,,,,
9/6/2020 12:00,"15,672.07",,,"15,095.64",,,,,
9/6/2020 12:15,"15,676.73",,,"15,094.81",,,,,
9/6/2020 12:30,"15,657.46",,,"15,090.05",,,,,
9/6/2020 12:45,"15,623.29",,,"15,050.58",,,,,
9/6/2020 13:00,"15,723.88",,,"15,144.36",,,,,
9/6/2020 13:15,"15,807.79",,,"15,222.01",,,,,
9/6/2020 13:30,"15,896.13",,,"15,318.81",,,,,
9/6/2020 13:45,"15,986.35",,,"15,413.83",,,,,
9/6/2020 14:00,"15,866.73",,,"15,303.64",,,,,
9/6/2020 14:15,"15,950.42",,,"15,393.22",,,,,
9/6/2020 14:30,"15,871.02",,,"15,316.85",,,,,
9/6/2020 14:45,"16,029.58",,,"15,473.77",,,,,
9/6/2020 15:00,"15,998.60",,,"15,438.05",,,,,
9/6/2020 15:15,"15,940.60",,,"15,389.86",,,,,
9/6/2020 15:30,"15,928.37",,,"15,368.63",,,,,
9/6/2020 15:45,"15,928.36",,,"15,370.50",,,,,
9/6/2020 16:00,"15,919.24",,,"15,365.34",,,,,
9/6/2020 16:15,"15,881.04",,,"15,328.08",,,,,
9/6/2020 16:30,"16,073.86",,,"15,485.19",,,,,
9/6/2020 16:45,"16,105.50",,,"15,526.45",,,,,
9/6/2020 17:00,"16,030.34",,,"15,454.19",,,,,
9/6/2020 17:15,"16,094.56",,,"15,510.68",,,,,
9/6/2020 17:30,"16,147.87",,,"15,563.70",,,,,
9/6/2020 17:45,"15,864.05",,,"15,293.48",,,,,
9/6/2020 18:00,"15,927.75",,,"15,352.01",,,,,
9/6/2020 18:15,"16,032.42",,,"15,453.34",,,,,
9/6/2020 18:30,"15,866.97",,,"15,289.18",,,,,
9/6/2020 18:45,"15,742.04",,,"15,159.53",,,,,
9/6/2020 19:00,"15,784.53",,,"15,192.05",,,,,
9/6/2020 19:15,"15,945.97",,,"15,371.56",,,,,
9/6/2020 19:30,"16,000.99",,,"15,423.69",,,,,
9/6/2020 19:45,"15,971.18",,,"15,399.58",,,,,
9/6/2020 20:00,"16,183.49",,,"15,601.00",,,,,
9/6/2020 20:15,"16,124.24",,,"15,560.97",,,,,
9/6/2020 20:30,"16,008.42",,,"15,441.48",,,,,
9/6/2020 20:45,"16,038.16",,,"15,472.76",,,,,
9/6/2020 21:00,"15,994.31",,,"15,428.75",,,,,
9/6/2020 21:15,"15,922.58",,,"15,362.60",,,,,
9/6/2020 21:30,"15,758.72",,,"15,195.44",,,,,
9/6/2020 21:45,"15,726.42",,,"15,155.43",,,,,
9/6/2020 22:00,"15,693.83",,,"15,117.10",,,,,
9/6/2020 22:15,"15,151.16",,,"14,631.88",,,,,
9/6/2020 22:30,"15,003.27",,,"14,469.87",,,,,
9/6/2020 22:45,"15,002.52",,,"14,455.63",,,,,
9/6/2020 23:00,"15,006.30",,,"14,465.06",,,,,
9/6/2020 23:15,"14,770.52",,,"14,230.92",,,,,
9/6/2020 23:30,"14,802.04",,,"14,256.27",,,,,
9/6/2020 23:45,"14,671.57",,,"14,121.08",,,,,
9/7/2020 0:00,"14,481.34",,,"13,937.66",,,,,
9/7/2020 0:15,"14,540.59",,,"13,991.85",,,,,
9/7/2020 0:30,"14,568.96",,,"14,027.87",,,,,
9/7/2020 0:45,"14,538.55",,,"13,985.65",,,,,
9/7/2020 1:00,"14,498.55",,,"13,951.18",,,,,
9/7/2020 1:15,"14,391.14",,,"13,830.92",,,,,
9/7/2020 1:30,"14,338.97",,,"13,786.69",,,,,
9/7/2020 1:45,"14,454.21",,,"13,896.37",,,,,
9/7/2020 2:00,"14,111.98",,,"13,543.87",,,,,
9/7/2020 2:15,"13,926.61",,,"13,378.33",,,,,
9/7/2020 2:30,"13,846.43",,,"13,297.67",,,,,
9/7/2020 2:45,"13,778.59",,,"13,233.65",,,,,
9/7/2020 3:00,"13,641.82",,,"13,088.44",,,,,
9/7/2020 3:15,"13,632.09",,,"13,067.92",,,,,
9/7/2020 3:30,"13,647.40",,,"13,086.93",,,,,
9/7/2020 3:45,"13,565.06",,,"13,004.68",,,,,
9/7/2020 4:00,"13,504.70",,,"12,952.55",,,,,
9/7/2020 4:15,"13,629.64",,,"13,058.96",,,,,
9/7/2020 4:30,"13,691.61",,,"13,118.08",,,,,
9/7/2020 4:45,"13,641.71",,,"13,079.04",,,,,
9/7/2020 5:00,"13,458.63",,,"12,914.93",,,,,
9/7/2020 5:15,"14,161.37",,,"13,580.82",,,,,
9/7/2020 5:30,"14,184.81",,,"13,626.37",,,,,
9/7/2020 5:45,"14,274.30",,,"13,719.34",,,,,
9/7/2020 6:00,"14,286.52",,,"13,734.20",,,,,
9/7/2020 6:15,"14,810.80",,,"14,254.79",,,,,
9/7/2020 6:30,"14,789.68",,,"14,244.56",,,,,
9/7/2020 6:45,"14,805.24",,,"14,260.22",,,,,
9/7/2020 7:00,"14,737.65",,,"14,192.04",,,,,
9/7/2020 7:15,"14,830.19",,,"14,259.48",,,,,
9/7/2020 7:30,"14,608.78",,,"14,045.00",,,,,
9/7/2020 7:45,"14,851.84",,,"14,312.38",,,,,
9/7/2020 8:00,"14,748.60",,,"14,216.13",,,,,
9/7/2020 8:15,"14,884.91",,,"14,343.87",,,,,
9/7/2020 8:30,"15,061.18",,,"14,533.62",,,,,
9/7/2020 8:45,"15,141.11",,,"14,621.01",,,,,
9/7/2020 9:00,"14,467.43",,,"13,964.82",,,,,
9/7/2020 9:15,"15,124.21",,,"14,612.67",,,,,
9/7/2020 9:30,"15,330.42",,,"14,823.99",,,,,
9/7/2020 9:45,"15,489.50",,,"14,988.39",,,,,
9/7/2020 10:00,"16,331.93",,,"15,834.08",,,,,
9/7/2020 10:15,"16,261.12",,,"15,767.26",,,,,
9/7/2020 10:30,"16,547.78",,,"16,044.32",,,,,
9/7/2020 10:45,"16,713.43",,,"16,182.12",,,,,
9/7/2020 11:00,"17,972.91",,,"17,337.65",,,,,
9/7/2020 11:15,"18,375.54",,,"17,682.74",,,,,
9/7/2020 11:30,"18,657.90",,,"17,948.64",,,,,
9/7/2020 11:45,"18,232.60",,,"17,527.06",,,,,
9/7/2020 12:00,"18,118.21",,,"17,409.45",,,,,
9/7/2020 12:15,"17,751.55",,,"17,042.75",,,,,
9/7/2020 12:30,"17,465.60",,,"16,767.48",,,,,
9/7/2020 12:45,"17,343.34",,,"16,632.80",,,,,
9/7/2020 13:00,"17,292.69",,,"16,587.68",,,,,
9/7/2020 13:15,"16,983.19",,,"16,288.87",,,,,
9/7/2020 13:30,"17,176.68",,,"16,471.59",,,,,
9/7/2020 13:45,"17,258.83",,,"16,563.89",,,,,
9/7/2020 14:00,"17,206.08",,,"16,481.12",,,,,
9/7/2020 14:15,"17,355.58",,,"16,644.73",,,,,
9/7/2020 14:30,"17,668.08",,,"16,931.65",,,,,
9/7/2020 14:45,"17,773.94",,,"17,054.32",,,,,
9/7/2020 15:00,"17,625.15",,,"16,910.39",,,,,
9/7/2020 15:15,"17,788.12",,,"17,073.42",,,,,
9/7/2020 15:30,"17,819.26",,,"17,092.41",,,,,
9/7/2020 15:45,"17,643.71",,,"16,884.03",,,,,
9/7/2020 16:00,"17,484.43",,,"16,738.98",,,,,
9/7/2020 16:15,"17,147.23",,,"16,379.98",,,,,
9/7/2020 16:30,"17,361.59",,,"16,603.98",,,,,
9/7/2020 16:45,"17,235.37",,,"16,480.12",,,,,
9/7/2020 17:00,"17,075.66",,,"16,325.07",,,,,
9/7/2020 17:15,"17,003.77",,,"16,263.35",,,,,
9/7/2020 17:30,"17,202.34",,,"16,450.79",,,,,
9/7/2020 17:45,"17,163.35",,,"16,422.60",,,,,
9/7/2020 18:00,"17,111.22",,,"16,363.33",,,,,
9/7/2020 18:15,"16,974.88",,,"16,225.17",,,,,
9/7/2020 18:30,"17,048.13",,,"16,297.33",,,,,
9/7/2020 18:45,"17,249.54",,,"16,503.81",,,,,
9/7/2020 19:00,"17,126.16",,,"16,368.02",,,,,
9/7/2020 19:15,"17,796.35",,,"17,104.27",,,,,
9/7/2020 19:30,"17,877.30",,,"17,199.10",,,,,
9/7/2020 19:45,"17,760.97",,,"17,082.43",,,,,
9/7/2020 20:00,"17,925.97",,,"17,253.22",,,,,
9/7/2020 20:15,"17,716.16",,,"17,034.75",,,,,
9/7/2020 20:30,"16,976.85",,,"16,233.09",,,,,
9/7/2020 20:45,"16,791.89",,,"16,037.57",,,,,
9/7/2020 21:00,"16,658.09",,,"15,909.22",,,,,
9/7/2020 21:15,"16,386.77",,,"15,620.50",,,,,
9/7/2020 21:30,"16,323.22",,,"15,556.13",,,,,
9/7/2020 21:45,"16,018.74",,,"15,243.38",,,,,
9/7/2020 22:00,"15,982.39",,,"15,203.74",,,,,
9/7/2020 22:15,"15,677.32",,,"14,904.94",,,,,
9/7/2020 22:30,"15,565.31",,,"14,778.82",,,,,
9/7/2020 22:45,"15,428.17",,,"14,667.56",,,,,
9/7/2020 23:00,"15,391.85",,,"14,618.04",,,,,
9/7/2020 23:15,"15,269.22",,,"14,520.57",,,,,
9/7/2020 23:30,"15,238.13",,,"14,474.98",,,,,
9/7/2020 23:45,"15,201.90",,,"14,416.29",,,,,
9/8/2020 0:00,"15,014.88",,,"14,216.60",,,,,
9/8/2020 0:15,"14,190.45",,,"13,431.73",,,,,
9/8/2020 0:30,"14,212.34",,,"13,488.29",,,,,
9/8/2020 0:45,"14,073.35",,,"13,415.82",,,,,
9/8/2020 1:00,"14,190.30",,,"13,573.32",,,,,
9/8/2020 1:15,"14,219.90",,,"13,605.86",,,,,
9/8/2020 1:30,"13,213.66",,,"12,670.72",,,,,
9/8/2020 1:45,"13,383.31",,,"12,839.23",,,,,
9/8/2020 2:00,"13,512.24",,,"12,972.79",,,,,
9/8/2020 2:15,"13,615.45",,,"13,092.10",,,,,
9/8/2020 2:30,"13,738.92",,,"13,217.39",,,,,
9/8/2020 2:45,"13,901.90",,,"13,380.86",,,,,
9/8/2020 3:00,"13,847.58",,,"13,333.90",,,,,
9/8/2020 3:15,"14,005.07",,,"13,494.37",,,,,
9/8/2020 3:30,"14,026.16",,,"13,518.53",,,,,
9/8/2020 3:45,"13,967.45",,,"13,442.87",,,,,
9/8/2020 4:00,"13,891.75",,,"13,365.92",,,,,
9/8/2020 4:15,"13,829.10",,,"13,309.20",,,,,
9/8/2020 4:30,"13,816.29",,,"13,300.25",,,,,
9/8/2020 4:45,"13,865.22",,,"13,357.50",,,,,
9/8/2020 5:00,"13,895.26",,,"13,377.81",,,,,
9/8/2020 5:15,"14,089.23",,,"13,580.55",,,,,
9/8/2020 5:30,"14,404.34",,,"13,891.59",,,,,
9/8/2020 5:45,"14,552.87",,,"14,057.40",,,,,
9/8/2020 6:00,"14,641.11",,,"14,141.63",,,,,
9/8/2020 6:15,"14,971.40",,,"14,477.28",,,,,
9/8/2020 6:30,"14,833.62",,,"14,343.62",,,,,
9/8/2020 6:45,"15,108.50",,,"14,612.90",,,,,
9/8/2020 7:00,"15,090.63",,,"14,601.03",,,,,
9/8/2020 7:15,"15,013.20",,,"14,514.52",,,,,
9/8/2020 7:30,"15,002.20",,,"14,510.20",,,,,
9/8/2020 7:45,"15,098.37",,,"14,619.21",,,,,
9/8/2020 8:00,"15,169.29",,,"14,695.33",,,,,
9/8/2020 8:15,"15,420.62",,,"14,939.65",,,,,
9/8/2020 8:30,"15,591.28",,,"15,082.26",,,,,
9/8/2020 8:45,"15,080.73",,,"14,566.04",,,,,
9/8/2020 9:00,"15,286.44",,,"14,777.24",,,,,
9/8/2020 9:15,"14,327.03",,,"13,785.29",,,,,
9/8/2020 9:30,"13,715.45",,,"13,159.41",,,,,
9/8/2020 9:45,"13,936.37",,,"13,369.35",,,,,
9/8/2020 10:00,"15,471.98",,,"14,943.81",,,,,
9/8/2020 10:15,"16,572.67",,,"16,058.69",,,,,
9/8/2020 10:30,"17,511.51",,,"16,970.13",,,,,
9/8/2020 10:45,"18,108.86",,,"17,524.58",,,,,
9/8/2020 11:00,"19,120.66",,,"18,418.62",,,,,
9/8/2020 11:15,"19,452.42",,,"18,728.43",,,,,
9/8/2020 11:30,"19,554.43",,,"18,835.30",,,,,
9/8/2020 11:45,"19,284.29",,,"18,572.36",,,,,
9/8/2020 12:00,"19,088.04",,,"18,382.46",,,,,
9/8/2020 12:15,"18,858.06",,,"18,161.88",,,,,
9/8/2020 12:30,"18,631.30",,,"17,949.28",,,,,
9/8/2020 12:45,"18,150.15",,,"17,479.54",,,,,
9/8/2020 13:00,"18,797.19",,,"18,101.02",,,,,
9/8/2020 13:15,"19,076.24",,,"18,363.13",,,,,
9/8/2020 13:30,"18,386.60",,,"17,681.98",,,,,
9/8/2020 13:45,"18,420.84",,,"17,709.68",,,,,
9/8/2020 14:00,"18,672.15",,,"17,963.94",,,,,
